age,id,name,nation,overall,position,potential,team
31,146460,Javi Fuego,Spanien,79,ZDM ZM,79,Valencia CF
30,144622,Raffael,Brasilien,79,MS,79,Bor. M'gladbach
31,142780,Gonzalo Rodríguez,Argentinien,79,IV,79,Fiorentina
30,140233,Guillermo Ochoa,Mexiko,79,TW,79,Málaga CF
33,139997,Darijo Srna,Kroatien,79,RV,79,FC Shakhtar
32,139668,Federico Marchetti,Italien,79,TW,79,Lazio
37,139094,Helton,Brasilien,79,TW,79,FC Porto
29,138412,James Milner,England,79,RM LM ZM,79,Manchester City
31,137677,Michel Vorm,Niederlande,79,TW,79,Spurs
32,135697,Sergio García,Spanien,79,ST ZOM,79,RCD Espanyol
32,135475,Felipe Melo,Brasilien,79,ZDM ZM IV,79,Galatasaray SK
34,135455,Maicon,Brasilien,79,RV,79,Roma
34,134979,Martín Demichelis,Argentinien,79,IV,79,Manchester City
30,124375,Burak Yılmaz,Türkei,79,ST MS RF,79,Galatasaray SK
30,53578,Nigel de Jong,Niederlande,79,ZDM ZM,79,Milan
34,52091,Patrice Evra,Frankreich,79,LV LM,79,Juventus
35,51100,Stefano Mauri,Italien,79,ZOM LF ZM,79,Lazio
34,45186,Joaquín,Spanien,79,RM,79,Fiorentina
33,45119,Mikel Arteta,Spanien,79,ZDM,79,Arsenal
33,31831,Kim Källström,Schweden,79,ZM ZDM,79,Freie Spieler
34,21146,Michael Carrick,England,79,ZM ZDM,79,Manchester Utd
36,16254,Tim Howard,USA,79,TW,79,Everton
34,6826,Gareth Barry,England,79,ZDM,79,Everton
37,5471,Frank Lampard,England,79,ZM ZDM,79,NY City FC
35,1611,Martin Stranzl,Österreich,79,IV,79,Bor. M'gladbach
35,330,Robbie Keane,Republik Irland,79,ST,79,LA Galaxy
25,216336,Yuriy Lodygin,Russland,78,TW,83,Zenit
21,212125,Lazar Marković,Serbien,78,RM LM,85,Liverpool
21,210935,Domenico Berardi,Italien,78,RF MS,83,Sassuolo
22,208418,Yannick Ferreira Carrasco,Belgien,78,LF,84,AS Monaco
26,208230,Andreas Samaris,Griechenland,78,ZDM,82,SL Benfica
21,208128,Hakan Çalhanoğlu,Türkei,78,ZOM MS ZM,83,Bayer 04
21,207441,Luciano Vietto,Argentinien,78,ST,85,Villarreal CF
23,205525,Bernard,Brasilien,78,ZOM LF,84,FC Shakhtar
24,204639,Stefan Savić,Montenegro,78,IV,82,Fiorentina
25,204550,Víctor Ibarbo,Kolumbien,78,RF ST,81,Roma
26,203627,Joãozinho,Brasilien,78,LM LF LV,81,FC Krasnodar
24,203299,André Carrillo,Peru,78,RF LF,84,Sporting CP
22,202126,Harry Kane,England,78,ST MS,84,Spurs
22,202087,Johannes Geis,Deutschland,78,ZDM ZM,85,1. FSV Mainz 05
22,201995,Felipe Anderson,Brasilien,78,LF RF ZOM,87,Lazio
22,201400,Rafinha,Brasilien,78,ZM RF RM,82,FC Barcelona
22,201153,Morata,Spanien,78,ST,86,Juventus
24,200315,Cristian Tello,Spanien,78,L RF LF,83,FC Porto
24,200215,Sebastian Rode,Deutschland,78,ZDM ZM,82,FC Bayern
24,199914,Allan,Brasilien,78,ZDM ZM,81,Udinese
23,199550,Bruno Martins Indi,Niederlande,78,IV,83,FC Porto
21,199189,Ross Barkley,England,78,ZOM LM,86,Everton
22,198784,Alex Oxlade-Chamberlain,England,78,RM RF,84,Arsenal
24,198077,Patrick Herrmann,Deutschland,78,RM LM,83,Bor. M'gladbach
26,198076,Aymen Abdennour,Tunesien,78,IV,80,AS Monaco
22,198009,Mattia Perin,Italien,78,TW,85,Genoa
26,197937,Papy Mison Djilobodji,Senegal,78,IV,83,FC Nantes
26,197890,Arribas,Spanien,78,IV,81,Sevilla FC
24,197061,Joel Matip,Kamerun,78,IV ZDM,81,FC Schalke 04
23,194957,Phil Jones,England,78,IV RV,82,Manchester Utd
26,194404,Neto,Brasilien,78,TW,82,Fiorentina
25,193698,Oliver Baumann,Deutschland,78,TW,81,TSG Hoffenheim
23,192227,Shkodran Mustafi,Deutschland,78,IV,85,Valencia CF
24,192086,Alexandr Kokorin,Russland,78,ST ZOM,82,Dynamo Moskau
24,191043,Alex Sandro,Brasilien,78,LV,83,FC Porto
22,190813,Stephan El Shaarawy,Italien,78,LF,84,Milan
25,190520,Tony Jantschke,Deutschland,78,IV RV ZDM,80,Bor. M'gladbach
26,190149,De Marcos,Spanien,78,RV RF ZOM ZM,82,Athletic Bilbao
25,189881,Chris Smalling,England,78,IV RV,83,Manchester Utd
26,189574,Iturraspe,Spanien,78,ZDM ZM,80,Athletic Bilbao
27,189560,Iborra,Spanien,78,ZDM ZOM ZM,80,Sevilla FC
27,189354,Susaeta,Spanien,78,RF RM,81,Athletic Bilbao
27,188802,Marcel Schmelzer,Deutschland,78,LV,79,Bor. Dortmund
26,187936,Steven N'Zonzi,Frankreich,78,ZDM ZM,82,Stoke City
24,187924,Clément Grenier,Frankreich,78,ZOM ZM,82,Olympique Lyon
27,187607,Artem Dzyuba,Russland,78,ST,83,FC Rostow
25,186153,Wojciech Szczęsny,Polen,78,TW,81,Arsenal
24,186146,Danny Welbeck,England,78,ST LM,83,Arsenal
26,185132,Mikel San José,Spanien,78,ZM IV ZDM,81,Athletic Bilbao
29,185103,Aleksandar Kolarov,Serbien,78,LV,78,Manchester City
26,184826,Adrien Silva,Portugal,78,ZM,81,Sporting CP
26,184484,Gylfi Sigurðsson,Island,78,ZOM LM,81,Swansea City
28,184134,Fernando,Brasilien,78,ZDM ZM,78,Manchester City
26,184087,Toby Alderweireld,Belgien,78,IV ZDM,82,Southampton
30,183498,Marco Parolo,Italien,78,ZM ZDM,78,Lazio
27,183483,Konstantinos Mitroglou,Griechenland,78,ST,81,Olympiakos CFP
30,183284,Aurélien Chedjou,Kamerun,78,IV,78,Galatasaray SK
26,183187,Valentin Stocker,Schweiz,78,ZOM LM ST,81,Hertha BSC
27,183068,Claudio Beauvue,Frankreich,78,ST LM RM,81,EA Guingamp
31,182862,Maximiliano Pereira,Uruguay,78,RV,78,SL Benfica
24,181291,Georginio Wijnaldum,Niederlande,78,ZOM RF ZM,83,PSV
32,180695,Lima,Brasilien,78,ST,78,SL Benfica
28,179847,Federico Fazio,Argentinien,78,IV,78,Spurs
26,179605,Adel Taarabt,Marokko,78,ZOM LM,80,QPR
28,178393,Alessio Cerci,Italien,78,MS RF,78,Milan
28,178311,Eder,Italien,78,LF MS,79,Sampdoria
27,178213,Etienne Capoue,Frankreich,78,ZDM IV,79,Spurs
27,177934,Sidney Sam,Deutschland,78,RM RF MS,83,FC Schalke 04
29,177635,Benoît Trémoulinas,Frankreich,78,LV,78,Sevilla FC
28,177600,Beñat,Spanien,78,ZM ZOM ZDM,81,Athletic Bilbao
29,177553,Vieirinha,Portugal,78,RM RV,78,VfL Wolfsburg
28,177022,Yassine Chikhaoui,Tunesien,78,ZOM MS,78,FC Zürich
29,176619,Adrián Ramos,Kolumbien,78,ST,78,Bor. Dortmund
28,176600,Kévin Gameiro,Frankreich,78,ST,78,Sevilla FC
30,174379,Gonzalo Castro,Uruguay,78,LF RF,78,Real Sociedad
27,173432,Héctor Moreno,Mexiko,78,IV,81,RCD Espanyol
28,173208,Domenico Criscito,Italien,78,LV,79,Zenit
28,173198,Davide Astori,Italien,78,IV,79,Roma
30,172672,Varela,Portugal,78,LF RF,78,Parma
28,172316,Coke,Spanien,78,RV,80,Sevilla FC
29,172294,Mikel Gonzalez,Spanien,78,IV,78,Real Sociedad
29,172114,Diego Valeri,Argentinien,78,ZOM RF,78,Portland
31,171791,José Fonte,Portugal,78,IV,78,Southampton
29,170783,Cheick Tioté,Elfenbeinküste,78,ZDM ZM,78,Newcastle Utd
29,170664,Cristian Rodríguez,Uruguay,78,LM,78,Independiente
27,170597,Tim Krul,Niederlande,78,TW,79,Newcastle Utd
23,170368,Erik Lamela,Argentinien,78,RM ZOM,84,Spurs
27,169596,Ryan Shawcross,England,78,IV,78,Stoke City
27,169588,Jonny Evans,Nordirland,78,IV,78,Manchester Utd
29,169181,Kenneth Vermeer,Niederlande,78,TW,78,Feyenoord
28,168965,Rémy Riou,Frankreich,78,TW,81,FC Nantes
29,168354,Emiliano Viviano,Italien,78,L TW,78,Sampdoria
31,165501,Nicolás Pareja,Argentinien,78,IV,78,Sevilla FC
31,164505,Brad Guzan,USA,78,TW,78,Aston Villa
28,164477,John Obi Mikel,Nigeria,78,ZDM,78,Chelsea
31,163824,Ashley Williams,Wales,78,IV,78,Swansea City
28,163489,Andrea Consigli,Italien,78,TW,81,Sassuolo
32,163155,Ben Foster,England,78,TW,78,West Brom
28,161793,Agirretxe,Spanien,78,ST,78,Real Sociedad
28,160766,Jérémy Ménez,Frankreich,78,MS LF,78,Milan
30,160310,Jesús Gámez,Spanien,78,LV RV,78,Atlético Madrid
30,159287,Riccardo Montolivo,Italien,78,ZM ZDM,78,Milan
32,159261,Fabio Quagliarella,Italien,78,ST,78,Torino
30,158232,Salomon Kalou,Elfenbeinküste,78,ST RF,78,Hertha BSC
25,156519,Héctor Herrera,Mexiko,78,ZM,82,FC Porto
28,155887,Michael Bradley,USA,78,ZM ZDM ZOM,82,Toronto FC
29,155885,Aiden McGeady,Republik Irland,78,RM RF,78,Everton
32,154950,Yuriy Zhirkov,Russland,78,LM LV LF,78,Dynamo Moskau
30,152908,Ashley Young,England,78,LM LAV,78,Manchester Utd
28,152747,Aaron Lennon,England,78,RM,78,Everton
30,152554,Gaël Clichy,Frankreich,78,LV,78,Manchester City
31,150590,Christophe Jallet,Frankreich,78,RV,78,Olympique Lyon
35,148138,Ivica Olić,Kroatien,78,ST,78,Hamburger SV
33,148122,Vasiliy Berezutskiy,Russland,78,IV,78,ZSKA Moskau
31,147621,Alexandr Samedov,Russland,78,RM ZOM RF,78,Lokomotiv
31,146011,Ikechukwu Uche,Nigeria,78,ST MS RF,78,Villarreal CF
32,144306,Egemen Korkmaz,Türkei,78,IV,78,Fenerbahçe SK
30,143121,José Sosa,Argentinien,78,ZOM RM MS RF,78,Beşiktaş JK
31,142902,Andriy Pyatov,Ukraine,78,TW,78,FC Shakhtar
36,142708,Diego Milito,Argentinien,78,ST,78,Racing Club
33,139062,Willy Caballero,Argentinien,78,TW,78,Manchester City
33,138726,Joleon Lescott,England,78,IV,78,West Brom
35,138123,Esteban Cambiasso,Argentinien,78,ZDM ZM,78,Leicester City
33,138110,Bruno Alves,Portugal,78,IV,78,Fenerbahçe SK
30,137494,Obafemi Martins,Nigeria,78,ST,78,Sounders FC
31,137351,Daniel Baier,Deutschland,78,ZDM,78,FC Augsburg
36,136553,Lee Dong Gook,"Korea, Republik",78,ST,78,Jeonbuk FC
30,121933,René Adler,Deutschland,78,TW,78,Hamburger SV
32,121170,Alexander Meier,Deutschland,78,ST ZOM ZM,78,Eint. Frankfurt
37,120274,Antonio Di Natale,Italien,78,ST,78,Udinese
34,115909,Rubén Castro,Spanien,78,ST LM,78,Real Betis
33,106213,Iraola,Spanien,78,RV IV,78,NY City FC
28,105454,Zoran Tošić,Serbien,78,RM,79,ZSKA Moskau
31,53050,Emmanuel Adebayor,Togo,78,ST,78,Spurs
33,50327,Steven Pienaar,Südafrika,78,LM,78,Everton
33,49012,Kevin Kuranyi,Deutschland,78,ST,78,Dynamo Moskau
33,48745,Fabricio Coloccini,Argentinien,78,IV,78,Newcastle Utd
35,28130,Ronaldinho,Brasilien,78,ZOM ST,78,Querétaro
36,25420,Claudio Pizarro,Peru,78,ST ZOM,78,FC Bayern
35,12259,Seydou Keita,Mali,78,ZDM ZM,78,Roma
38,4667,Morgan De Sanctis,Italien,78,TW,78,Roma
27,217699,Islam Slimani,Algerien,77,ST,79,Sporting CP
26,214968,Federico Mancuello,Argentinien,77,ZM,79,Independiente
26,213374,Aderlan Santos,Brasilien,77,IV,80,SC Braga
24,212351,Pedro Franco,Kolumbien,77,IV ZDM,82,Beşiktaş JK
21,211110,Paulo Dybala,Argentinien,77,ST,85,Palermo
23,210679,Paulo Oliveira,Portugal,77,IV,83,Sporting CP
23,209331,Mohamed Salah,Ägypten,77,RM,84,Fiorentina
21,206590,Moi Gómez,Spanien,77,LM RM,84,Villarreal CF
24,206225,Denis Cheryshev,Russland,77,LM LF,83,Villarreal CF
21,205600,Samuel Umtiti,Frankreich,77,IV LV,83,Olympique Lyon
22,205362,Matija Nastasić,Serbien,77,IV,82,FC Schalke 04
22,205069,Bernat,Spanien,77,LV LM,84,FC Bayern
22,204970,Florian Thauvin,Frankreich,77,RM ZOM RF,83,Marseille
27,204555,Ricardo Álvarez,Argentinien,77,RM MS,77,Sunderland
24,204024,Christoph Kramer,Deutschland,77,ZDM ZM,82,Bor. M'gladbach
24,203551,Alessandro Florenzi,Italien,77,RF RV ZM,82,Roma
22,203486,Thorgan Hazard,Belgien,77,LM ZOM,85,Bor. M'gladbach
22,203483,Davy Klaassen,Niederlande,77,ZM,83,Ajax
23,203030,Robin Knoche,Deutschland,77,IV,82,VfL Wolfsburg
24,202685,Simone Zaza,Italien,77,ST,82,Sassuolo
23,201510,Layvin Kurzawa,Frankreich,77,LV,85,AS Monaco
24,201508,Gastón Ramirez,Uruguay,77,ZOM RM,81,Hull City
22,201455,Geoffrey Kondogbia,Frankreich,77,ZDM ZM,83,AS Monaco
22,201399,Mauro Icardi,Argentinien,77,ST,86,Inter
24,201305,Gabriel,Brasilien,77,IV,82,Arsenal
26,201144,Milan Badelj,Kroatien,77,ZDM ZM,78,Fiorentina
24,200752,Juan Jesus,Brasilien,77,IV,83,Inter
26,200529,Nacer Chadli,Belgien,77,LM LF,80,Spurs
22,200389,Jan Oblak,Slowenien,77,TW,82,Atlético Madrid
25,200106,Aras Özbiliz,Armenien,77,RF RM,82,Spartak Moskau
25,199451,Wissam Ben Yedder,Frankreich,77,ST MS,81,Toulouse FC
24,199422,Jordy Clasie,Niederlande,77,ZM,81,Feyenoord
25,199416,Ibai Gómez,Spanien,77,LF ZOM,80,Athletic Bilbao
23,198683,Manolo Gabbiadini,Italien,77,ZOM MS RF,84,Napoli
27,198648,Bibras Natcho,Israel,77,ZDM ZM,80,ZSKA Moskau
23,198196,Pierre-Michel Lasogga,Deutschland,77,ST,81,Hamburger SV
24,198118,Josuha Guilavogui,Frankreich,77,L ZDM ZM,82,VfL Wolfsburg
25,198113,Marco Höger,Deutschland,77,ZM ZDM RV,80,FC Schalke 04
25,197965,Pizzi,Portugal,77,ZOM ZM,81,SL Benfica
22,197853,Serge Aurier,Elfenbeinküste,77,RV RM IV,82,PSG
22,197681,Giannelli Imbula,Frankreich,77,ZDM ZM,82,Marseille
26,197225,Nicolás Lodeiro,Uruguay,77,ZOM,80,Boca Juniors
27,197083,Daniel Caligiuri,Deutschland,77,RM LM,79,VfL Wolfsburg
26,195861,Yaroslav Rakitskyi,Ukraine,77,IV,80,FC Shakhtar
26,195671,Charlie Austin,England,77,ST,81,QPR
24,195365,Kevin Kampl,Slowenien,77,RM ZOM ZM,82,Bor. Dortmund
28,194911,Adrián,Spanien,77,TW,77,West Ham
24,194845,Wahbi Khazri,Tunesien,77,ZOM LM,81,Bordeaux
24,194644,Montoya,Spanien,77,RV,83,FC Barcelona
29,194365,Shinji Okazaki,Japan,77,ST,77,1. FSV Mainz 05
24,193525,Mário Fernandes,Brasilien,77,RV,84,ZSKA Moskau
26,193469,Víctor Ruíz,Spanien,77,IV ZDM ZM,81,Villarreal CF
24,193338,Mattia Destro,Italien,77,ST,82,Milan
30,192841,Emanuele Giaccherini,Italien,77,LM ZM,77,Sunderland
28,192722,Romain Hamouma,Frankreich,77,RF RM ZOM,79,Saint-Etienne
29,192492,Fabián Orellana,Chile,77,RF LF ZOM,77,Celta Vigo
26,191687,Maicon,Brasilien,77,IV,80,FC Porto
24,190778,Jeroen Zoet,Niederlande,77,TW,83,PSV
23,190544,Adem Ljajić,Serbien,77,LF RF MS,82,Roma
27,190223,Balenziaga,Spanien,77,LV,78,Athletic Bilbao
26,190150,Álvaro Domínguez,Spanien,77,IV LV,82,Bor. M'gladbach
25,189805,Luuk de Jong,Niederlande,77,ST,81,PSV
26,189246,Stefan Reinartz,Deutschland,77,ZDM IV,79,Bayer 04
26,189125,Giacomo Bonaventura,Italien,77,ZM LF,81,Milan
28,189105,Volkan Şen,Türkei,77,RM RF LM LF,79,Bursaspor
26,189068,Bas Dost,Niederlande,77,ST,80,VfL Wolfsburg
29,188427,Senad Lulić,Bosnien-Herzegowina,77,ZM LM LF LV,77,Lazio
25,188377,Kyle Walker,England,77,RV,81,Spurs
27,188325,Cheick Diabaté,Mali,77,ST,78,Bordeaux
26,187132,Carlos Zambrano,Peru,77,IV,80,Eint. Frankfurt
27,187084,Mame Diouf,Senegal,77,ST RM,77,Stoke City
29,186581,Keisuke Honda,Japan,77,RF ZOM,77,Milan
27,186569,Sven Ulreich,Deutschland,77,TW,79,VfB Stuttgart
26,186452,Siem de Jong,Niederlande,77,ZOM ST,79,Newcastle Utd
26,186405,Franco Di Santo,Argentinien,77,ST,80,Werder Bremen
25,186115,Kieran Gibbs,England,77,LV,79,Arsenal
27,185373,Ivelin Popov,Bulgarien,77,ZOM,80,Kuban Krasnodar
30,185000,Thiago Neves,Brasilien,77,ZOM LM RM,77,Al-Hilal
27,184926,Fabiano,Brasilien,77,TW,80,FC Porto
23,184477,Kyriakos Papadopoulos,Griechenland,77,IV,84,Bayer 04
26,184200,Marko Arnautović,Österreich,77,LM RM,79,Stoke City
27,183937,Gregory van der Wiel,Niederlande,77,RV,80,PSG
27,183909,Ibrahima Traoré,Guinea,77,RM LM,79,Bor. M'gladbach
27,183900,Diego Perotti,Argentinien,77,LF RF,80,Genoa
28,183893,Claudio Yacob,Argentinien,77,ZDM ZM,77,West Brom
27,183870,Anthony Mounier,Frankreich,77,LF LM,79,Montpellier HSC
27,183855,Angelo Ogbonna,Italien,77,IV,80,Juventus
30,183497,Orestis Karnezis,Griechenland,77,TW,77,Udinese
26,183394,Moussa Sissoko,Frankreich,77,ZOM ZM RM,81,Newcastle Utd
29,183280,Adil Rami,Frankreich,77,IV,77,Milan
28,183108,Nordin Amrabat,Marokko,77,ST LM ZOM,77,Málaga CF
27,182945,Max-Alain Gradel,Elfenbeinküste,77,LF LM RF,79,Saint-Etienne
26,182836,Andy Carroll,England,77,ST,80,West Ham
27,182212,Anthony Modeste,Frankreich,77,ST,79,TSG Hoffenheim
27,182168,Andrea Ranocchia,Italien,77,IV,79,Inter
26,181560,Mapou Yanga-M'Biwa,Frankreich,77,IV RV,79,Roma
29,180714,Guilherme,Brasilien,77,TW,77,Lokomotiv
26,179696,Emiliano Insua,Argentinien,77,LV,82,Rayo Vallecano
26,179546,Marko Marin,Deutschland,77,ZOM LM,78,RSC Anderlecht
27,178416,Jeremain Lens,Niederlande,77,RF ST,79,Freie Spieler
32,178111,Milan Biševac,Serbien,77,IV,77,Olympique Lyon
28,178085,Granero,Spanien,77,ZM ZOM RM,81,Real Sociedad
30,177765,Papiss Demba Cissé,Senegal,77,ST,77,Newcastle Utd
29,177604,Nacho Monreal,Spanien,77,LV IV,77,Arsenal
36,177573,Weligton,Brasilien,77,IV,77,Málaga CF
27,177569,Jonathan De Guzmán,Niederlande,77,ZOM ZM,80,Napoli
28,177519,Serdar Tasci,Deutschland,77,IV,80,Spartak Moskau
27,176944,Marouane Fellaini,Belgien,77,ZM ZDM,77,Manchester Utd
29,176733,Marcus Berg,Schweden,77,ST MS,77,Panathinaikos
29,176731,Pontus Wernbloom,Schweden,77,ZDM,77,ZSKA Moskau
27,176550,David Ospina,Kolumbien,77,TW,82,Arsenal
28,176481,Mevlüt Erdinç,Türkei,77,ST,77,Saint-Etienne
30,176376,Ignacio Piatti,Argentinien,77,ZOM LM,77,Montreal Impact
27,173474,Zlatko Junuzović,Österreich,77,ZM ZOM ZDM LM,79,Werder Bremen
28,173306,Cristian Ansaldi,Argentinien,77,LV,77,Atlético Madrid
29,173228,Siqueira,Brasilien,77,LV,77,Atlético Madrid
29,173146,Luca Cigarini,Italien,77,ZM,77,Atalanta
30,168607,Rafinha,Brasilien,77,RV,77,FC Bayern
29,168530,Jardel,Brasilien,77,IV,77,SL Benfica
24,167812,Semih Kaya,Türkei,77,IV,83,Galatasaray SK
28,165740,Adam Johnson,England,77,RM LM,77,Sunderland
29,165526,Gabriel Paletta,Italien,77,IV,77,Milan
28,165247,Itumeleng Khune,Südafrika,77,TW,80,Kaizer Chiefs
28,165109,Stefan Radu,Rumänien,77,LV,79,Lazio
30,164835,Łukasz Fabiański,Polen,77,TW,77,Swansea City
30,164376,Graziano Pellè,Italien,77,ST,77,Southampton
31,163699,Stéphane Sessègnon,Benin,77,ZOM RM LM,77,West Brom
30,163492,Nicolas Lombaerts,Belgien,77,IV,77,Zenit
29,163418,Younès Kaboul,Frankreich,77,IV,77,Spurs
31,162369,Vedad Ibišević,Bosnien-Herzegowina,77,ST,77,VfB Stuttgart
30,161805,Valon Behrami,Schweiz,77,ZDM ZM,77,Hamburger SV
30,159145,Bafétimbi Gomis,Frankreich,77,ST,77,Swansea City
31,158969,Leonardo Pisculichi,Argentinien,77,ZOM,77,River Plate
28,158905,Pirmin Schwegler,Schweiz,77,ZDM ZM,78,TSG Hoffenheim
30,158856,Christian Gentner,Deutschland,77,ZM ZDM ZOM,77,VfB Stuttgart
29,158372,Ibrahim Afellay,Niederlande,77,LF ZOM LM,77,Olympiakos CFP
29,158138,Aaron Hunt,Deutschland,77,ZOM ZM LM,77,VfL Wolfsburg
30,156713,Andreas Granqvist,Schweden,77,IV,77,FC Krasnodar
30,150516,Lukas Podolski,Deutschland,77,LM LF ST,77,Inter
35,150278,Jaroslav Drobný,Tschechische Repub.,77,TW,77,Hamburger SV
33,147006,Diego Castro,Spanien,77,LM RM ZOM ST,77,Getafe CF
30,146111,Mikel Rico,Spanien,77,ZM ZOM ZDM,77,Athletic Bilbao
30,145889,Tito,Spanien,77,RV LV,77,Rayo Vallecano
34,142938,Germán Denis,Argentinien,77,ST,77,Atalanta
32,140293,Antonio Mirante,Italien,77,TW,77,Parma
32,134744,Atiba Hutchinson,Kanada,77,ZDM RV ZM,77,Beşiktaş JK
29,124635,Mehmet Topal,Türkei,77,ZDM IV,77,Fenerbahçe SK
30,124607,Selçuk İnan,Türkei,77,ZM ZDM,77,Galatasaray SK
34,119152,Kolo Touré,Elfenbeinküste,77,IV,77,Liverpool
34,114764,Iraizoz,Spanien,77,TW,77,Athletic Bilbao
36,112542,Sergey Ignashevich,Russland,77,IV,77,ZSKA Moskau
32,111093,Reyes,Spanien,77,RM LM LF,77,Sevilla FC
31,108080,Stephan Lichtsteiner,Schweiz,77,RM RV,77,Juventus
31,103935,Alberto Aquilani,Italien,77,ZM,77,Fiorentina
34,53405,Maxwell,Brasilien,77,LV,77,PSG
31,46590,Christopher Samba,Kongo,77,IV,77,Dynamo Moskau
32,45574,Rafael van der Vaart,Niederlande,77,ZM ZOM ZDM,77,Hamburger SV
35,15723,Dirk Kuyt,Niederlande,77,RF MS RM RAV,77,Fenerbahçe SK
32,2147,Maarten Stekelenburg,Niederlande,77,L TW,77,AS Monaco
35,80,Emre Belözoğlu,Türkei,77,ZM ZOM,77,Fenerbahçe SK
22,216547,Rafa,Portugal,76,LF,85,SC Braga
20,215716,Aleksandar Mitrović,Serbien,76,ST,86,RSC Anderlecht
23,215466,Nikola Maksimović,Serbien,76,IV,81,Torino
23,215316,Gerónimo Rulli,Argentinien,76,TW,84,Real Sociedad
30,215079,Pablo Pérez,Argentinien,76,ZM,76,Boca Juniors
27,214409,Ezequiel Videla,Argentinien,76,ZDM,78,Racing Club
24,212911,Hernâni,Portugal,76,RF,81,FC Porto
22,212814,João Mário,Portugal,76,ZM,84,Sporting CP
21,212523,Anderson Talisca,Brasilien,76,ZOM ST,83,SL Benfica
19,212150,Maximilian Meyer,Deutschland,76,ZOM ZM,87,FC Schalke 04
25,211862,André Hahn,Deutschland,76,RM,78,Bor. M'gladbach
20,211688,Gayà,Spanien,76,LV LM,84,Valencia CF
22,211575,André Gomes,Portugal,76,ZM ZOM LM,83,Valencia CF
25,211061,Alexandru Maxim,Rumänien,76,ZOM MS,80,VfB Stuttgart
22,210513,Juan Fernando Quintero,Kolumbien,76,ZOM,84,FC Porto
23,210047,Fabian Schär,Schweiz,76,IV,83,FC Basel
30,209126,Valdo Larrondo,Venezuela,76,IV,76,Freie Spieler
34,209082,Santana La Cruz,Paraguay,76,ST,76,Freie Spieler
23,208808,Quincy Promes,Niederlande,76,RF RM LF,80,Spartak Moskau
20,208777,Óliver Torres,Spanien,76,ZM RF,87,FC Porto
26,207471,Franco Vázquez,Italien,76,MS ZOM,79,Palermo
21,207410,Mateo Kovačić,Kroatien,76,ZM,86,Inter
25,206655,Eduardo Vargas,Chile,76,RM ST,80,QPR
25,206273,Oleg Shatov,Russland,76,ZOM ZM RF,79,Zenit
21,205995,Jetro Willems,Niederlande,76,LV,84,PSV
23,205976,Leo Baptistao,Brasilien,76,L ST,81,Rayo Vallecano
25,205943,Vlad Chiricheş,Rumänien,76,IV RV,79,Spurs
23,205601,Christian Atsu,Ghana,76,LF ZOM RF,81,Everton
30,205510,Carlos Sánchez,Uruguay,76,RM,76,River Plate
23,205498,Jorginho,Italien,76,ZDM ZM,83,Napoli
21,205192,Denis Suarez,Spanien,76,ZOM LF ZM,83,Sevilla FC
21,204529,Michy Batshuayi,Belgien,76,ST,81,Marseille
22,204523,Rubén Pardo,Spanien,76,ZM,82,Real Sociedad
22,203775,Loris Karius,Deutschland,76,TW,82,1. FSV Mainz 05
23,202642,Fernando,Brasilien,76,ZDM ZM,84,FC Shakhtar
22,202515,Jesé,Spanien,76,LM ST RF,83,Real Madrid
26,202493,Aleix Vidal,Spanien,76,RM RV LM,80,Sevilla FC
21,202477,Deulofeu,Spanien,76,RM RF,83,Sevilla FC
22,201519,Jordan Veretout,Frankreich,76,ZM ZDM ZOM,84,FC Nantes
25,201505,David López,Spanien,76,ZDM ZM,80,Napoli
23,201377,Jeison Murillo,Kolumbien,76,IV,82,Granada CF
25,201262,Vladimir Darida,Tschechische Repub.,76,ZM ZDM,81,SC Freiburg
23,201143,Aïssa Mandi,Algerien,76,RV,79,Stade Reims
24,201118,Cédric,Portugal,76,RV,80,Sporting CP
24,201024,Kalidou Koulibaly,Frankreich,76,IV,82,Napoli
24,200888,Danilo Pereira,Portugal,76,ZDM,81,CS Marítimo
27,200647,Josip Iličić,Slowenien,76,MS RF,76,Fiorentina
22,200316,Timo Horn,Deutschland,76,TW,84,1. FC Köln
22,200223,Adam Maher,Niederlande,76,ZOM ZM,83,PSV
23,200145,Casemiro,Brasilien,76,ZDM,80,FC Porto
23,200104,Heung Min Son,"Korea, Republik",76,LM MS,83,Bayer 04
26,199840,Marco Matias,Portugal,76,LF,80,CD Nacional
22,199151,Juan Manuel Iturbe,Argentinien,76,RF,82,Roma
25,199074,Lacina Traoré,Elfenbeinküste,76,ST,79,AS Monaco
23,199069,Vincent Aboubakar,Kamerun,76,ST,83,FC Porto
23,199005,Mathew Ryan,Australien,76,TW,81,Club Brugge
23,198504,Josip Drmić,Schweiz,76,ST RM,81,Bayer 04
25,198200,Benjamin Stambouli,Frankreich,76,ZDM ZM,80,Spurs
24,198141,Marc Bartra,Spanien,76,IV RV,81,FC Barcelona
24,194079,Alper Potuk,Türkei,76,ZOM LM ZM RM,82,Fenerbahçe SK
25,193844,Portillo,Spanien,76,RM ZOM LM,77,Real Betis
28,193839,Rômulo,Italien,76,ZM RV,78,Juventus
25,193474,Idrissa Gueye,Senegal,76,ZDM ZM,83,LOSC Lille
23,193408,Haris Seferović,Schweiz,76,ST LM,82,Eint. Frankfurt
24,192991,Cenk Tosun,Türkei,76,ST RF MS LF,81,Beşiktaş JK
