age,id,name,nation,overall,position,potential,team
25,193082,Juan Cuadrado,Kolumbien,79,RM RF,82,Fiorentina
22,192985,Kevin De Bruyne,Belgien,79,ZOM ZM LM RM,85,Werder Bremen
21,190544,Adem Ljajić,Serbien,79,LF ST,84,Fiorentina
22,190531,Eliaquim Mangala,Frankreich,79,IV LV,85,FC Porto
23,189805,Luuk de Jong,Niederlande,79,ST ZOM RF,84,Bor. M'gladbach
22,189509,Thiago,Spanien,79,ZOM ZM,86,FC Barcelona
24,189125,Giacomo Bonaventura,Italien,79,LM ZOM,85,Atalanta
23,188943,Kevin Trapp,Deutschland,79,TW,83,Eint. Frankfurt
27,188427,Senad Lulić,Bosnien-Herzegowina,79,LM LV,84,Lazio
23,188377,Kyle Walker,England,79,RV,83,Spurs
25,188270,Bruno Ecuélé Manga,Gabun,79,IV,82,FC Lorient
25,187800,Mauricio Isla,Chile,79,RM LM ZM RV,87,Juventus
23,187735,Alan Dzagoev,Russland,79,LM RM ZOM,86,ZSKA Moskau
25,187084,Mame Diouf,Senegal,79,ST LF RF,83,Hannover 96
23,187052,Yann M'Vila,Frankreich,79,ZDM,86,Rubin Kasan
30,186789,Victor,Brasilien,79,TW,79,Atl. Mineiro
22,186146,Danny Welbeck,England,79,ST MS LM,84,Manchester Utd
25,184312,Jonathan Biabiany,Frankreich,79,RF MS RM,82,Parma
29,184120,Bruno,Spanien,79,ZDM ZM,84,Villarreal CF
27,184010,Mohammed Abdellaoue,Norwegen,79,ST MS,82,Hannover 96
25,183907,Jérôme Boateng,Deutschland,79,IV RV LV,83,FC Bayern
24,179605,Adel Taarabt,Marokko,79,ZOM MS LM,82,QPR
26,179527,Loïc Rémy,Frankreich,79,ST,82,QPR
25,178562,Éver Banega,Argentinien,79,ZOM ZDM ZM MS,84,Valencia CF
25,178518,Radja Nainggolan,Belgien,79,ZM ZOM,84,Cagliari
25,178213,Etienne Capoue,Frankreich,79,ZDM IV,84,Toulouse FC
30,178111,Milan Biševac,Serbien,79,IV,81,Olympique Lyon
26,177983,Cristian Zapata,Kolumbien,79,IV RV,82,Mailand
27,176546,Juan Camilo Zúñiga,Kolumbien,79,LM RM,82,Napoli
26,175379,Pedro León,Spanien,79,RM RF ZOM,81,Getafe CF
25,173818,Adrián,Spanien,79,ST LF MS,84,Atlético Madrid
25,172879,Sokratis,Griechenland,79,IV RV,83,Werder Bremen
27,172098,Álvaro Pereira,Uruguay,79,LM LV ZM,82,Inter
30,171830,Nicolás Spolli,Argentinien,79,IV,79,Catania
25,171318,Diego Capel,Spanien,79,LF,83,Sporting CP
27,170770,José Enrique,Spanien,79,LV LAV LM,80,Liverpool
27,170664,Cristian Rodríguez,Uruguay,79,LM RM MS LF,81,Atlético Madrid
25,170597,Tim Krul,Niederlande,79,TW,84,Newcastle Utd
24,170369,Giovani dos Santos,Mexiko,79,LM LF RM,83,RCD Mallorca
25,169721,Micah Richards,England,79,RV IV,83,Manchester City
25,169588,Jonny Evans,Nordirland,79,IV LV,80,Manchester Utd
25,168651,Ivan Rakitić,Kroatien,79,ZOM ZM ZDM,84,Sevilla FC
26,168312,Ignazio Abate,Italien,79,RV RM,81,Mailand
22,167812,Semih Kaya,Türkei,79,IV,86,Galatasaray SK
26,165740,Adam Johnson,England,79,RM LM,82,Sunderland
26,165109,Stefan Radu,Rumänien,79,LV IV,83,Lazio
26,164477,John Obi Mikel,Nigeria,79,ZDM ZM,82,Chelsea
31,163804,Julien Féret,Frankreich,79,ZOM LM RM,79,Stade Rennais
28,163492,Nicolas Lombaerts,Belgien,79,IV,82,Zenit
26,163489,Andrea Consigli,Italien,79,TW,84,Atalanta
28,162932,Pablo Barrientos,Argentinien,79,RF ZOM,80,Catania
29,162369,Vedad Ibišević,Bosnien-Herzegowina,79,ST MS,79,VfB Stuttgart
29,161999,Abdoulay Konko,Frankreich,79,RV,79,Lazio
28,161805,Valon Behrami,Schweiz,79,ZM ZDM,82,Napoli
26,161754,Javi García,Spanien,79,ZDM IV,82,Manchester City
26,160766,Jérémy Ménez,Frankreich,79,MS RF,83,PSG
28,160310,Jesús Gámez,Spanien,79,RV,81,Málaga CF
27,158138,Aaron Hunt,Deutschland,79,ZOM ZM LM,81,Werder Bremen
26,158121,Benoît Costil,Frankreich,79,TW,83,Stade Rennais
28,156988,Antonio Nocerino,Italien,79,ZM LM ZDM,82,Mailand
33,156776,Juan Arango,Venezuela,79,LM,79,Bor. M'gladbach
26,156142,Roman Eremenko,Finnland,79,ZOM ZM,81,Rubin Kasan
27,155885,Aiden McGeady,Republik Irland,79,RM LM,82,Spartak Moskau
27,153296,Yoann Gourcuff,Frankreich,79,ZOM ZM,83,Olympique Lyon
31,148684,Ali Al-Habsi,Oman,79,TW,79,Wigan Athletic
32,147777,Andrei Arshavin,Russland,79,LF ZOM,79,Arsenal
35,147708,Igor Semshov,Russland,79,ZM ZDM ZOM,79,Dynamo Moskau
30,147455,Marat Izmailov,Russland,79,LF RF ZOM,79,FC Porto
28,146760,Juanfran,Spanien,79,RV RM,82,Atlético Madrid
26,146296,Andrés Fernández,Spanien,79,TW,81,CA Osasuna
29,142780,Gonzalo Rodríguez,Argentinien,79,IV,81,Fiorentina
26,140384,Jô,Brasilien,79,ST,82,Atl. Mineiro
33,138123,Esteban Cambiasso,Argentinien,79,ZDM ZM,79,Inter
29,137782,Glen Johnson,England,79,RV LV,79,Liverpool
29,136144,Robinho,Brasilien,79,MS RF LF ZOM,79,Mailand
30,135475,Felipe Melo,Brasilien,79,ZDM ZM,79,Galatasaray SK
32,135466,Artur Moraes,Brasilien,79,TW,79,SL Benfica
32,135455,Maicon,Brasilien,79,RV RAV,79,Manchester City
31,121122,Simon Rolfes,Deutschland,79,ZDM ZM LM,79,Bayer 04
29,120312,Michael Dawson,England,79,IV,79,Spurs
29,120238,Francesco Lodi,Italien,79,ZM ZDM,80,Catania
32,106231,Aduriz,Spanien,79,ST MS,79,Athletic Bilbao
31,53012,Tim Wiese,Deutschland,79,TW,80,1899 Hoffenheim
33,51101,Maurizio Domizzi,Italien,79,IV LV,79,Udinese
34,49031,Stefano Sorrentino,Italien,79,TW,79,Palermo
32,45504,Mladen Petrić,Kroatien,79,ST MS,79,Fulham
39,28765,Zé Roberto,Brasilien,79,ZOM ZM,79,Grêmio
37,24438,Mario Yepes,Kolumbien,79,IV,79,Mailand
35,23174,Juan Román Riquelme,Argentinien,79,ZOM ZM,79,Boca Juniors
33,10959,Pablo Aimar,Argentinien,79,ZOM,79,SL Benfica
33,5485,Sebastian Kehl,Deutschland,79,ZDM,79,Bor. Dortmund
30,2147,Maarten Stekelenburg,Niederlande,79,TW,79,Roma
37,1099,Marco Di Vaio,Italien,79,ST,79,Montreal Impact
40,684,Mark Schwarzer,Australien,79,TW,79,Fulham
33,330,Robbie Keane,Republik Irland,79,ST MS,79,L.A. Galaxy
26,209102,Marco Aurelio Etxeberría,Paraguay,78,LM LV,83,Freie Spieler
22,204525,Iñigo Martínez,Spanien,78,IV,81,Real Sociedad
20,202166,Julian Draxler,Deutschland,78,LM ZOM,85,FC Schalke 04
22,200752,Juan,Brasilien,78,IV,85,Inter
24,200529,Nacer Chadli,Belgien,78,LF ZOM RF,82,FC Twente
22,200315,Cristian Tello,Spanien,78,LF RF MS ST,82,FC Barcelona
22,199110,Luis Muriel,Kolumbien,78,ST MS,86,Udinese
23,199074,Lacina Traoré,Elfenbeinküste,78,ST,86,A Machatschkala
24,198202,Philipp Wollscheid,Deutschland,78,IV,81,Bayer 04
24,198076,Aymen Abdennour,Tunesien,78,IV,85,Toulouse FC
27,195090,Željko Brkić,Serbien,78,TW,82,Udinese
24,195086,Dejan Lovren,Kroatien,78,IV,82,Olympique Lyon
21,194957,Phil Jones,England,78,RV IV ZM ZDM,84,Manchester Utd
27,194359,Yuto Nagatomo,Japan,78,LM LV RV,80,Inter
23,193698,Oliver Baumann,Deutschland,78,TW,82,SC Freiburg
26,193532,Gary Medel,Chile,78,ZDM RV ZM,82,Sevilla FC
24,193116,Maxime Gonalons,Frankreich,78,ZDM,82,Olympique Lyon
25,192568,Dedé,Brasilien,78,IV,83,Cruzeiro
26,192371,Fabián Rinaudo,Argentinien,78,ZDM ZM,82,Sporting CP
26,192238,Cañas,Spanien,78,ZDM ZM,79,Betis Sevilla
29,191856,Hernán Barcos,Argentinien,78,ST,78,Grêmio
25,191687,Maicon,Brasilien,78,IV RV,82,FC Porto
23,190972,Eduardo Salvio,Argentinien,78,RM,86,SL Benfica
22,190286,Sergio Canales,Spanien,78,ZOM LM MS,84,Valencia CF
23,189881,Chris Smalling,England,78,IV RV,83,Manchester Utd
25,189795,Éder,Portugal,78,ST,82,SC Braga
24,189725,Tom Cleverley,England,78,ZOM ZM LM ZDM,83,Manchester Utd
23,189681,Rafael,Brasilien,78,RV LV,82,Manchester Utd
21,189242,Coutinho,Brasilien,78,ZOM LM,88,Liverpool
25,188802,Marcel Schmelzer,Deutschland,78,LV,81,Bor. Dortmund
23,188154,Lewis Holtby,Deutschland,78,ZOM ZM ZDM RM,84,Spurs
23,188005,Camacho,Spanien,78,ZDM ZM,80,Málaga CF
28,187763,Elias,Brasilien,78,L ZDM ZM,80,Flamengo
28,187457,Christian Noboa,Ecuador,78,ZM ZDM,81,Dynamo Moskau
26,187366,Denis Glushakov,Russland,78,ZM ZDM ZOM,83,Lokomotiv
24,186452,Siem de Jong,Niederlande,78,ZOM ST ZM,82,Ajax
24,186148,Ron-Robert Zieler,Deutschland,78,TW,83,Hannover 96
23,186115,Kieran Gibbs,England,78,LV,83,Arsenal
27,185103,Aleksandar Kolarov,Serbien,78,LV LM,81,Manchester City
21,184477,Kyriakos Papadopoulos,Griechenland,78,IV ZDM,86,FC Schalke 04
24,184087,Toby Alderweireld,Belgien,78,IV,82,Ajax
26,183966,Facundo Roncaglia,Argentinien,78,IV LV RV,80,Fiorentina
26,183893,Claudio Yacob,Argentinien,78,ZDM ZM,80,West Brom
27,183666,Roberto,Spanien,78,TW,84,Real Saragossa
26,183108,Nordin Amrabat,Marokko,78,LF LM ZOM MS,79,Galatasaray SK
28,182860,Álvaro González,Uruguay,78,ZM ZDM RM,80,Lazio
31,182629,Beto,Portugal,78,TW,78,Sevilla FC
24,181560,Mapou Yanga-M'Biwa,Frankreich,78,IV,81,Newcastle Utd
32,180287,Dejan Damjanović,Montenegro,78,ST,78,FC Seoul
23,180206,Miralem Pjanić,Bosnien-Herzegowina,78,ZM ZOM,84,Roma
29,179589,Didier Ya Konan,Elfenbeinküste,78,ST RM MS ZOM,78,Hannover 96
25,179546,Marko Marin,Deutschland,78,ZOM LM RM,82,Chelsea
25,178416,Jeremain Lens,Niederlande,78,RF ST,80,PSV
26,178085,Granero,Spanien,78,ZM,81,QPR
26,177935,Kévin Constant,Guinea,78,LV ZM LM,83,Mailand
26,177666,Martin Harnik,Österreich,78,RF RM MS ST,81,VfB Stuttgart
27,177635,Benoît Trémoulinas,Frankreich,78,LV LAV,84,Bordeaux
27,177604,Monreal,Spanien,78,LV,81,Arsenal
34,177573,Weligton,Brasilien,78,IV,78,Málaga CF
29,177528,Alessandro Matri,Italien,78,ST,78,Juventus
26,177519,Serdar Tasci,Deutschland,78,IV RV,81,VfB Stuttgart
27,177392,Dieumerci Mbokani,"Kongo, DR",78,ST,79,RSC Anderlecht
26,177105,Patrick Ebert,Deutschland,78,RM,81,Real Valladolid
23,176993,Bojan,Spanien,78,MS ST LF RF,82,Mailand
30,176894,Mossoró,Brasilien,78,ZOM ZM LM,78,SC Braga
26,176605,Pablo Armero,Kolumbien,78,LM,82,Napoli
26,176600,Kévin Gameiro,Frankreich,78,ST,82,PSG
25,176550,David Ospina,Kolumbien,78,TW,80,OGC Nice
29,174379,Gonzalo Castro,Uruguay,78,LF LM ZOM,78,Real Sociedad
25,173426,Simon Mignolet,Belgien,78,TW,83,Sunderland
27,173306,Cristian Ansaldi,Argentinien,78,LV LM RV,82,Rubin Kasan
27,173146,Luca Cigarini,Italien,78,ZM,83,Atalanta
28,171828,Ignacio Scocco,Argentinien,78,ST MS,78,I. Porto Alegre
27,171579,Raúl García,Spanien,78,ZOM MS ZM RM,82,Atlético Madrid
26,171018,Mario Suárez,Spanien,78,ZDM ZM,83,Atlético Madrid
25,169596,Ryan Shawcross,England,78,IV,82,Stoke City
29,169417,Ognjen Vukojević,Kroatien,78,ZDM,80,Spartak Moskau
31,169386,Sergio Floccari,Italien,78,ST,78,Lazio
27,169181,Kenneth Vermeer,Niederlande,78,TW,80,Ajax
28,168585,Ron Vlaar,Niederlande,78,IV,78,Aston Villa
27,168354,Emiliano Viviano,Italien,78,TW,82,Fiorentina
26,168326,Salvatore Bocchetti,Italien,78,IV,80,Spartak Moskau
26,167958,Cássio,Brasilien,78,TW,82,Corinthians
32,167614,Roman Shirokov,Russland,78,ZM,78,Zenit
25,167599,Rasmus Elm,Schweden,78,ZDM ZM,82,ZSKA Moskau
29,167514,Dušan Basta,Serbien,78,RM RV,78,Udinese
29,167305,Juan Manuel Vargas,Peru,78,LM LF ZM,78,Genoa
29,167237,Patrick Helmes,Deutschland,78,ST MS,78,VfL Wolfsburg
27,165526,Gabriel Paletta,Argentinien,78,IV,80,Parma
30,164985,Cyril Théréau,Frankreich,78,ST MS ZOM,78,Chievo Verona
27,164876,Michu,Spanien,78,ST MS ZOM,81,Swansea City
28,164376,Graziano Pellè,Italien,78,ST,78,Feyenoord
29,163824,Ashley Williams,Wales,78,IV,80,Swansea City
26,163600,John Ruddy,England,78,TW,81,Norwich City
30,163155,Ben Foster,England,78,TW,78,West Brom
28,163083,Rolando,Portugal,78,IV,81,Napoli
35,161468,Pablo Guiñazú,Argentinien,78,ZDM ZM,78,Vasco da Gama
32,158804,Leon Osman,England,78,ZOM RM ZM,78,Everton
28,158676,William Kvist,Dänemark,78,ZDM ZM RV,79,VfB Stuttgart
28,158626,Mathieu Debuchy,Frankreich,78,RV,83,Newcastle Utd
28,158232,Salomon Kalou,Elfenbeinküste,78,ST RF,78,LOSC Lille
29,157492,Jorge Valdivia,Chile,78,ZOM MS,78,Palmeiras
29,157392,Benoît Assou-Ekotto,Kamerun,78,LV,78,Spurs
32,156412,José de Jesús Corona,Mexiko,78,TW,78,Cruz Azul
31,152850,Alex,Brasilien,78,ZOM MS,78,I. Porto Alegre
29,150525,Paolo Guerrero,Peru,78,ST,78,Corinthians
34,148138,Ivica Olić,Kroatien,78,ST MS LF,78,VfL Wolfsburg
29,147779,Vladimir Bystrov,Russland,78,RF,78,Zenit
29,147579,Vladimir Gabulov,Russland,78,TW,80,A Machatschkala
36,146955,Ariel Ibagaza,Argentinien,78,ZOM ZM,78,Olympiakos CFP
36,146797,Andrey Dikan,Ukraine,78,TW,78,Spartak Moskau
30,146741,Arbeloa,Spanien,78,RV LV IV,78,Real Madrid
29,146460,Javi Fuego,Spanien,78,ZDM ZM,78,Rayo Vallecano
31,143632,Volkan Demirel,Türkei,78,TW,79,Freie Spieler
34,140274,Daniel Alberto Díaz,Argentinien,78,IV RV,78,Atlético Madrid
29,138708,Jadson,Brasilien,78,ZOM,78,Sao Paulo
30,137080,Szabolcs Huszti,Ungarn,78,LM ZOM LF,78,Hannover 96
32,135339,Fábio,Brasilien,78,TW,80,Cruzeiro
29,135043,Anders Lindegaard,Dänemark,78,TW,80,Manchester Utd
30,134956,Lorik Cana,Albanien,78,IV ZDM ZM,79,Lazio
29,122849,Arouna Koné,Elfenbeinküste,78,ST LF,78,Wigan Athletic
32,115909,Rubén Castro,Spanien,78,ST RF ZOM LF,78,Betis Sevilla
38,112712,Juninho,Brasilien,78,ZOM ZM,78,Vasco da Gama
30,103936,Simone Pepe,Italien,78,RM RF LM LF,78,Juventus
33,103496,Andrea Cossu,Italien,78,ZOM MS LF,78,Cagliari
29,54013,Stewart Downing,England,78,RM LM LV,78,Liverpool
33,52126,Florent Balmont,Frankreich,78,ZM ZDM,78,LOSC Lille
29,49425,John Heitinga,Niederlande,78,IV ZDM,78,Everton
30,49204,Hugo Viana,Portugal,78,ZM ZOM ZDM,78,SC Braga
31,49012,Kevin Kuranyi,Deutschland,78,ST,78,Dynamo Moskau
29,46590,Christopher Samba,Kongo,78,IV,78,QPR
32,45595,Daniele Bonera,Italien,78,IV RV LV,78,Mailand
35,44902,Tomáš Ujfaluši,Tschechische Repub.,78,IV RV LV,78,Galatasaray SK
32,20209,Ricardo Costa,Portugal,78,IV RV,78,Valencia CF
35,16897,Daniel van Buyten,Belgien,78,IV,78,FC Bayern
33,9432,Yossi Benayoun,Israel,78,ZOM LM,78,Chelsea
31,7743,Landon Donovan,USA,78,MS RM LM,78,L.A. Galaxy
35,6908,Dejan Stanković,Serbien,78,ZM ZOM RM ZDM,78,Inter
31,5879,Alberto Gilardino,Italien,78,ST,78,Bologna
32,5213,Alessandro Gamberini,Italien,78,IV RV LV,78,Napoli
36,4724,Nicola Legrottaglie,Italien,78,IV,78,Catania
36,1625,Thierry Henry,Frankreich,78,ST,78,NY Red Bulls
33,1611,Martin Stranzl,Österreich,78,IV RV,78,Bor. M'gladbach
40,1041,Javier Zanetti,Argentinien,78,RM RV ZDM,78,Inter
8,250,David Beckham,England,78,ZM RM 38,78,
24,209132,Simón Romerón,Venezuela,77,ST MS,81,Freie Spieler
32,209118,Juande Aranguren,Venezuela,77,LM ZOM,77,Freie Spieler
32,209082,Santana La Cruz,Paraguay,77,ST MS,77,Freie Spieler
19,207410,Mateo Kovačić,Kroatien,77,ZM ZOM ZDM LM,88,Inter
23,206655,Eduardo Vargas,Chile,77,L ST LF,83,Grêmio
20,206058,Mattia De Sciglio,Italien,77,RV LV IV,85,Mailand
20,205362,Matija Nastasić,Serbien,77,IV LV,88,Manchester City
21,204963,Carvajal,Spanien,77,RV,81,Bayer 04
25,204555,Ricardo Álvarez,Argentinien,77,ZOM RM LM MS,80,Inter
23,204550,Víctor Ibarbo,Kolumbien,77,ST RF,86,Cagliari
25,204341,Luís Neto,Portugal,77,IV,83,Zenit
18,204077,M'Baye Niang,Frankreich,77,RF ST MS RM,85,Mailand
21,203528,Alhassane Bangoura,Guinea,77,RF LF RM,80,Rayo Vallecano
22,203299,André Carrillo,Peru,77,RF LF,84,Sporting CP
21,202101,Ola John,Niederlande,77,LM RM,86,SL Benfica
21,201942,Roberto Firmino,Brasilien,77,ZOM RM LM MS,83,1899 Hoffenheim
20,201455,Geoffrey Kondogbia,Frankreich,77,ZDM ZM,84,Sevilla FC
23,201262,Vladimir Darida,Tschechische Repub.,77,ZM ZDM ZOM,83,Freie Spieler
25,200647,Josip Iličić,Slowenien,77,MS ZOM ZM RM,80,Palermo
20,200223,Adam Maher,Niederlande,77,ZOM ZM,86,AZ
20,199556,Marco Verratti,Italien,77,ZDM ZM,88,PSG
22,199422,Jordy Clasie,Niederlande,77,ZM,83,Feyenoord
20,198784,Alex Oxlade-Chamberlain,England,77,RF LF ZOM,85,Arsenal
25,198648,Bibras Natkho,Israel,77,ZDM ZM,82,Rubin Kasan
22,198329,Rodrigo,Spanien,77,ST MS,86,SL Benfica
22,198219,Lorenzo Insigne,Italien,77,MS LF ZOM,85,Napoli
24,197225,Nicolás Lodeiro,Uruguay,77,ZOM,78,Botafogo
27,196432,Enzo Pérez,Argentinien,77,ZM LM RM,81,SL Benfica
26,194203,Nenad Tomović,Serbien,77,IV,79,Fiorentina
21,193881,Filip Đuričić,Serbien,77,LF ZOM,85,sc Heerenveen
24,193469,Víctor Ruíz,Spanien,77,IV ZDM ZM,83,Valencia CF
28,192841,Emanuele Giaccherini,Italien,77,ZM LM LF ZOM,80,Juventus
26,192722,Romain Hamouma,Frankreich,77,RF,81,Saint-Etienne
27,192621,Dany Nounkeu,Kamerun,77,IV ZDM RV,79,Galatasaray SK
30,192615,Marko Baša,Montenegro,77,IV,77,LOSC Lille
20,192505,Romelu Lukaku,Belgien,77,ST RF,86,West Brom
23,192397,Rafael,Brasilien,77,TW,86,Santos
23,192362,Luciano Narsingh,Niederlande,77,RF,82,PSV
24,192202,Bruno César,Brasilien,77,ZOM LM,81,Al-Ahli
22,192086,Alexandr Kokorin,Russland,77,ST LF,82,Dynamo Moskau
24,191740,Ander Herrera,Spanien,77,ZM ZOM RM,81,Athletic Bilbao
22,191043,Alex Sandro,Brasilien,77,LV,85,FC Porto
24,190150,Domínguez,Spanien,77,IV,84,Bor. M'gladbach
20,189575,Muniaín,Spanien,77,ZOM LF RF LM,85,Athletic Bilbao
25,189560,Iborra,Spanien,77,ZDM ZM,78,Levante UD
23,189462,Junior Hoilett,Kanada,77,LM MS,84,QPR
24,189250,Salomón Rondón,Venezuela,77,ST,81,Rubin Kasan
24,189246,Stefan Reinartz,Deutschland,77,ZDM IV ZM,79,Bayer 04
24,189068,Bas Dost,Niederlande,77,ST,83,VfL Wolfsburg
28,189067,Miguel Angel Britos,Uruguay,77,IV,82,Napoli
25,188042,Matías Suárez,Argentinien,77,MS LM RM,81,RSC Anderlecht
24,188041,Rafael Carioca,Brasilien,77,ZDM ZM,84,Spartak Moskau
24,187936,Steven N'Zonzi,Frankreich,77,ZDM ZM,81,Stoke City
22,187924,Clément Grenier,Frankreich,77,ZOM ZM,85,Olympique Lyon
23,187688,Ganso,Brasilien,77,ZOM ZM,85,Sao Paulo
25,187072,Lars Stindl,Deutschland,77,RM ZM LM ZOM,81,Hannover 96
23,186961,Alberto Paloschi,Italien,77,ST,85,Chievo Verona
22,186561,Aaron Ramsey,Wales,77,ZM ZDM ZOM,82,Arsenal
26,184885,Muriel,Brasilien,77,TW,80,I. Porto Alegre
25,184789,Ádám Szalai,Ungarn,77,ST,81,1. FSV Mainz 05
23,184716,Joe Allen,Wales,77,ZM ZDM,81,Liverpool
24,184432,Azpilicueta,Spanien,77,RV,82,Chelsea
24,184200,Marko Arnautovic,Österreich,77,RM RF ST,82,Werder Bremen
22,184111,Christian Benteke,Belgien,77,ST,84,Aston Villa
25,183870,Anthony Mounier,Frankreich,77,LF RF,81,Montpellier HSC
22,183465,Jack Rodwell,England,77,ZM ZDM,82,Manchester City
29,182862,Maximiliano Pereira,Uruguay,77,RV,77,SL Benfica
29,182859,Walter Gargano,Uruguay,77,ZDM ZM,80,Inter
24,182836,Andy Carroll,England,77,ST,82,West Ham
28,182763,Nikica Jelavić,Kroatien,77,ST,77,Everton
29,182105,Felipe,Brasilien,77,TW,79,Flamengo
27,181786,Vedran Ćorluka,Kroatien,77,IV RV,80,Lokomotiv
24,181458,Ivan Perišić,Kroatien,77,LM ZOM RM,83,VfL Wolfsburg
22,181291,Georginio Wijnaldum,Niederlande,77,ZOM RF,82,PSV
24,181019,Éverton Ribeiro,Brasilien,77,ZOM,84,Cruzeiro
25,180819,Adam Lallana,England,77,LM RM ZOM,82,Southampton
35,180575,Emerson,Brasilien,77,ST LF ZOM,77,Corinthians
26,179847,Federico Fazio,Argentinien,77,IV ZDM,81,Sevilla FC
24,179696,Emiliano Insua,Argentinien,77,LV LM,82,Atlético Madrid
28,179591,Pablo Hernández,Spanien,77,RF LF ZOM,78,Swansea City
25,178767,Nikolay Mihaylov,Bulgarien,77,TW,82,FC Twente
29,178418,Federico Peluso,Italien,77,LV IV LM,77,Juventus
25,177934,Sidney Sam,Deutschland,77,RM LM RF,80,Bayer 04
27,177553,Vieirinha,Portugal,77,RM LM ZOM,81,VfL Wolfsburg
26,177152,Piet Velthuizen,Niederlande,77,TW,79,Vitesse
27,176957,Felipe Santana,Brasilien,77,IV,79,Bor. Dortmund
27,176794,Ola Toivonen,Schweden,77,ZOM ST,79,PSV
25,173432,Héctor Moreno,Mexiko,77,IV LV,83,RCD Espanyol
26,173373,Sergio Romero,Argentinien,77,TW,81,Sampdoria
27,172835,Marco Andreolli,Italien,77,IV,80,Chievo Verona
28,172672,Varela,Portugal,77,LF RF,80,FC Porto
26,172610,Leandro Castán,Brasilien,77,IV,78,Roma
26,172049,Eljero Elia,Niederlande,77,LM LF RM RF,80,Werder Bremen
29,171975,Gonzalo Bergessio,Argentinien,77,ST,77,Catania
25,170815,Steven Defour,Belgien,77,ZDM ZM,82,FC Porto
27,170570,Stephen Ireland,Republik Irland,77,ZOM,77,Aston Villa
34,169764,Mohammed Aboutrika,Ägypten,77,ZOM ZM MS,77,Freie Spieler
25,167963,Anderson,Brasilien,77,ZM ZOM,80,Manchester Utd
27,166708,Alan Kasaev,Russland,77,RM LM ZOM,82,Rubin Kasan
26,165247,Itumeleng Khune,Südafrika,77,TW,82,Kaizer Chiefs
29,164505,Brad Guzan,USA,77,TW,81,Aston Villa
29,163530,Jérémy Clément,Frankreich,77,ZDM,79,Saint-Etienne
27,163423,Abou Diaby,Frankreich,77,ZM ZDM,81,Arsenal
29,162008,Rafik Djebbour,Algerien,77,ST,77,Olympiakos CFP
28,159147,Loïc Perrin,Frankreich,77,IV RV ZDM,79,Saint-Etienne
27,159043,Jonathan Pitroipa,Burkina Faso,77,LF RF RM,80,Stade Rennais
28,157430,Sejad Salihović,Bosnien-Herzegowina,77,ZM ZOM ZDM,78,1899 Hoffenheim
28,157393,Mohamed Sissoko,Mali,77,ZDM ZM,80,Fiorentina
26,157301,Ryan Babel,Niederlande,77,LF ST RF,79,Ajax
27,156650,Yoan Gouffran,Frankreich,77,ST RF,80,Newcastle Utd
27,156272,Ederson,Brasilien,77,ZOM ZM LM,82,Lazio
30,155989,Tomáš Sivok,Tschechische Repub.,77,IV ZDM,78,Freie Spieler
26,155887,Michael Bradley,USA,77,ZM ZDM,82,Roma
31,154634,Manuel Pasqual,Italien,77,LM LV,77,Fiorentina
36,153260,Hilton,Brasilien,77,IV,77,Montpellier HSC
27,153244,André-Pierre Gignac,Frankreich,77,ST,81,Marseille
34,152822,Danilo,Brasilien,77,ZOM,77,Corinthians
34,152778,Leonardo Silva,Brasilien,77,IV,77,Atl. Mineiro
29,150590,Christophe Jallet,Frankreich,77,RV,77,PSG
33,150278,Jaroslav Drobný,Tschechische Repub.,77,TW,77,Hamburger SV
34,149571,Sergio Pellissier,Italien,77,ST LF,77,Chievo Verona
35,147712,Konstantin Zyryanov,Russland,77,ZM,77,Zenit
31,147006,Diego Castro,Spanien,77,LM RM ZOM,77,Getafe CF
28,144622,Raffael,Brasilien,77,ZOM ZM MS RM,79,FC Schalke 04
28,143699,Gökhan Gönül,Türkei,77,RV RAV,79,Freie Spieler
29,143306,Tolga Zengin,Türkei,77,TW,79,Freie Spieler
32,143135,Lucas Lobos,Argentinien,77,ZOM ST LF RM,77,Tigres
34,141645,Eric Abidal,Frankreich,77,LV IV,77,FC Barcelona
33,141200,Emir Spahić,Bosnien-Herzegowina,77,IV,77,A Machatschkala
30,140293,Antonio Mirante,Italien,77,TW,77,Parma
28,140233,Guillermo Ochoa,Mexiko,77,TW,80,AC Ajaccio
29,138984,Hugo Almeida,Portugal,77,ST,77,Freie Spieler
28,138456,Diego Tardelli,Brasilien,77,ZOM ST,79,Atl. Mineiro
28,138066,Ludovic Obraniak,Polen,77,RM ZM,81,Bordeaux
36,137854,Marco Storari,Italien,77,TW,77,Juventus
29,137785,Robert Huth,Deutschland,77,IV RV,77,Stoke City
28,137494,Obafemi Martins,Nigeria,77,ST,77,Sounders FC
36,137133,Giuseppe Biava,Italien,77,IV,77,Lazio
29,137114,Michaël Ciani,Frankreich,77,IV,80,Lazio
34,136553,Lee Dong Gook,"Korea, Republik",77,ST,77,Jeonbuk FC
32,136137,Elano,Brasilien,77,ZOM RM,77,Grêmio
33,135859,Anthony Réveillère,Frankreich,77,RV,77,Olympique Lyon
30,135499,Dagoberto,Brasilien,77,ST,77,Cruzeiro
32,135451,Gomes,Brasilien,77,TW,77,1899 Hoffenheim
30,126925,Jan Schlaudraff,Deutschland,77,MS ZOM RM ST,77,Hannover 96
